filename,width,height,class,ymax,xmin,ymin,xmax
-00320.png,2160,3840,sleeper,2757.121672,1906.906756,1827.510931,2057.701979
-00320.png,2160,3840,sleeper,1820.740725,1979.36102,2644.761877,1861.351488
-00320.png,2160,3840,sleeper,2571.721023,1825.450051,1803.577284,1914.682821
-00320.png,2160,3840,sleeper,1794.663824,1868.134751,2478.818318,1787.000599
-00320.png,2160,3840,sleeper,2421.376019,1757.289065,1796.439553,1818.808963
-00320.png,2160,3840,sleeper,1781.088594,1791.57339,2368.376909,1732.711282
-00320.png,2160,3840,sleeper,2315.309324,1708.711481,1783.576548,1759.929832
-00320.png,2160,3840,sleeper,1775.653472,1738.537528,2277.126135,1694.324599
-00320.png,2160,3840,sleeper,2236.83064,1673.888248,1772.715976,1714.821302
-00320.png,2160,3840,sleeper,1767.169823,1694.221305,2206.108218,1658.17131
-00320.png,2160,3840,sleeper,2179.16976,1646.682851,1765.585208,1677.582846
-00320.png,2160,3840,sleeper,1755.28521,1663.32131,2154.212072,1635.986698
-00320.png,2160,3840,sleeper,2123.479721,1621.335063,1756.641316,1647.877366
-00320.png,2160,3840,sleeper,2104.46434,1613.015833,1748.322086,1636.388907
-00320.png,2160,3840,sleeper,2081.883574,1601.13122,1743.568241,1626.881216
-00320.png,2160,3840,sleeper,2068.810499,1592.81199,1751.88747,1616.977371
-00320.png,2160,3840,sleeper,2054.152809,1588.454299,1749.906701,1608.658142
-00320.png,2160,3840,sleeper,2041.475888,1578.946608,1743.172087,1597.961989
-00320.png,2160,3840,sleeper,2026.02589,1574.588916,1744.360548,1589.64276
-00320.png,2160,3840,sleeper,2013.489769,1567.007359,1742.821657,1583.760703
-00321.png,2160,3840,sleeper,2768.291024,1913.092571,1828.211126,2052.618785
-00321.png,2160,3840,sleeper,1813.703541,1983.707757,2649.09864,1864.020181
-00321.png,2160,3840,sleeper,2566.888992,1819.288461,1808.867679,1916.005694
-00321.png,2160,3840,sleeper,1807.658714,1870.065008,2487.097275,1789.064326
-00321.png,2160,3840,sleeper,2421.813143,1755.213294,1793.151129,1820.497426
-00321.png,2160,3840,sleeper,1783.479406,1790.273291,2368.618665,1732.242951
-00321.png,2160,3840,sleeper,2315.327469,1711.980691,1784.543295,1759.178701
-00321.png,2160,3840,sleeper,2274.319363,1691.089769,1781.448344,1733.645351
-00321.png,2160,3840,sleeper,1775.258441,1709.659477,2238.727421,1675.615011
-00321.png,2160,3840,sleeper,2207.004169,1660.140254,1762.878635,1694.958458
-00321.png,2160,3840,sleeper,1769.068538,1674.841274,2171.412227,1644.665497
-00321.png,2160,3840,sleeper,2152.06878,1633.833167,1755.141256,1663.235206
-00321.png,2160,3840,sleeper,1750.498829,1650.8554,2124.987955,1623.774575
-00321.png,2160,3840,sleeper,2115.703101,1612.168507,1755.914994,1633.833167
-00321.png,2160,3840,sleeper,1748.177616,1626.869526,2088.622276,1602.883652
-00321.png,2160,3840,sleeper,2077.789945,1593.598798,1741.987713,1616.037196
-00321.png,2160,3840,sleeper,1741.987713,1606.752342,2054.57781,1586.635157
-00321.png,2160,3840,sleeper,2038.574435,1578.795026,1741.613843,1594.571851
-00321.png,2160,3840,sleeper,2023.001877,1571.994056,1741.471227,1587.024131
-00322.png,2160,3840,sleeper,2754.906432,1905.713242,1835.232363,2041.769148
-00322.png,2160,3840,sleeper,1812.020227,1980.837291,2656.361671,1860.907922
-00322.png,2160,3840,sleeper,2558.677265,1820.286685,1808.151538,1906.365022
-00322.png,2160,3840,sleeper,1801.381332,1863.809439,2483.237824,1788.369998
-00322.png,2160,3840,sleeper,2414.568588,1757.420483,1796.54547,1818.35234
-00322.png,2160,3840,sleeper,1787.840919,1787.402825,2360.406938,1733.241175
-00322.png,2160,3840,sleeper,2320.752872,1711.963384,1780.103541,1760.322
-00322.png,2160,3840,sleeper,1765.595956,1738.077037,2271.427084,1693.587109
-00322.png,2160,3840,sleeper,2234.597161,1676.835685,1768.333827,1710.439894
-00322.png,2160,3840,sleeper,1761.203059,1692.21682,2208.68971,1660.642125
-00322.png,2160,3840,sleeper,2177.492599,1648.262319,1760.068759,1678.236924
-00322.png,2160,3840,sleeper,1757.592798,1665.361926,2154.173687,1634.765236
-00322.png,2160,3840,sleeper,2130.800614,1622.880622,1755.642979,1651.799849
-00322.png,2160,3840,sleeper,1748.116057,1642.292158,2107.427541,1612.580624
-00322.png,2160,3840,sleeper,2091.185235,1606.638317,1748.51221,1626.049853
-00322.png,2160,3840,sleeper,1743.758365,1618.522931,2076.527545,1599.111395
-00322.png,2160,3840,sleeper,2068.604469,1593.169088,1748.908364,1606.242163
-00322.png,2160,3840,sleeper,1748.116057,1599.507549,2053.154472,1586.434474
-00322.png,2160,3840,sleeper,2040.081397,1580.492167,1744.550673,1591.584473
-00322.png,2160,3840,sleeper,1740.589135,1586.03832,2022.65063,1573.361399
-00322.png,2160,3840,sleeper,2015.519862,1568.607554,1742.966057,1579.69986
-00322.png,2160,3840,varioussignals,1786.546448,1382.619468,1794.075525,1389.888922
-00323.png,2160,3840,sleeper,2761.995034,1907.17971,1837.672973,2042.848297
-00323.png,2160,3840,sleeper,1830.902767,1978.047751,2653.966418,1862.954244
-00323.png,2160,3840,sleeper,2556.282013,1819.431489,1807.690631,1916.148722
-00323.png,2160,3840,sleeper,1803.821941,1855.216865,2481.809744,1784.613285
-00323.png,2160,3840,sleeper,2421.84506,1759.466805,1786.412839,1820.398661
-00323.png,2160,3840,sleeper,1776.741116,1793.317836,2361.880375,1733.353152
-00323.png,2160,3840,sleeper,2312.709334,1711.881926,1780.377684,1761.401149
-00323.png,2160,3840,sleeper,1769.235859,1734.165577,2273.093955,1690.217266
-00323.png,2160,3840,sleeper,2239.049489,1674.742509,1765.521917,1714.357887
-00323.png,2160,3840,sleeper,1764.283937,1695.788179,2206.861994,1659.886742
-00323.png,2160,3840,sleeper,2179.889492,1646.586188,1759.966479,1677.288106
-00323.png,2160,3840,sleeper,1752.538596,1663.422724,2156.120265,1634.206382
-00323.png,2160,3840,sleeper,2140.769306,1620.340999,1757.490518,1647.576572
-00323.png,2160,3840,sleeper,1747.586673,1636.682343,2105.610657,1610.932347
-00323.png,2160,3840,sleeper,2092.240467,1602.514079,1752.538596,1625.292922
-00323.png,2160,3840,sleeper,1744.120328,1615.389077,2070.452009,1595.581388
-00323.png,2160,3840,sleeper,2054.605858,1585.677543,1744.120328,1606.970809
-00323.png,2160,3840,sleeper,1745.110712,1600.038118,2039.750091,1580.230429
-00323.png,2160,3840,sleeper,2031.331823,1574.288122,1741.149174,1592.115042
-00323.png,2160,3840,varioussignals,1788.480599,1382.473415,1795.180599,1389.673415
-00324.png,2160,3840,varioussignals,1790.570517,1381.694993,1797.770517,1388.994993
-00324.png,2160,3840,sleeper,2759.892416,1909.216684,1828.200223,2049.462222
-00324.png,2160,3840,sleeper,1822.984817,1968.995952,2647.717523,1860.124343
-00324.png,2160,3840,sleeper,2558.310556,1816.165917,1805.056857,1902.592652
-00324.png,2160,3840,sleeper,1795.371102,1860.869401,2481.569575,1785.618537
-00324.png,2160,3840,sleeper,2412.279176,1757.306331,1797.606277,1816.910975
-00324.png,2160,3840,sleeper,1775.254535,1785.618537,2357.889938,1732.719415
-00324.png,2160,3840,sleeper,2315.421628,1710.367673,1766.313838,1758.796447
-00324.png,2160,3840,sleeper,1773.764419,1731.229298,2281.148957,1694.721453
-00324.png,2160,3840,sleeper,2231.975125,1676.095002,1762.588548,1717.073195
-00324.png,2160,3840,sleeper,1759.608316,1694.721453,2205.153035,1660.448783
-00324.png,2160,3840,sleeper,2174.128818,1645.297282,1761.831569,1675.916188
-00324.png,2160,3840,sleeper,2152.075099,1633.191579,1754.965114,1659.89446
-00324.png,2160,3840,sleeper,1755.728053,1645.01714,2131.475734,1623.654836
-00324.png,2160,3840,sleeper,2106.476056,1613.168888,1752.853619,1636.057072
-00324.png,2160,3840,sleeper,1749.420392,1626.901799,2089.691388,1603.632145
-00324.png,2160,3840,sleeper,2073.28819,1596.76569,1748.275982,1616.220646
-00324.png,2160,3840,sleeper,2059.190573,1588.847586,1746.003928,1606.395193
-00325.png,2160,3840,sleeper,2755.983733,1903.60968,1838.10576,2045.029618
-00325.png,2160,3840,sleeper,1819.185451,1974.788728,2646.117792,1862.596738
-00325.png,2160,3840,sleeper,2551.334904,1816.172466,1807.579383,1907.086665
-00325.png,2160,3840,sleeper,1788.235937,1867.432599,2474.92829,1782.321434
-00325.png,2160,3840,sleeper,2415.930778,1757.174954,1783.400075,1824.877017
-00325.png,2160,3840,sleeper,1782.432903,1793.927502,2365.637817,1732.028473
-00325.png,2160,3840,sleeper,2311.71912,1713.197241,1773.630861,1763.137378
-00325.png,2160,3840,sleeper,1771.650092,1738.179689,2264.861555,1689.848927
-00325.png,2160,3840,sleeper,2231.188483,1673.210468,1766.500093,1713.222001
-00325.png,2160,3840,sleeper,1760.161632,1694.998927,2202.269257,1660.533547
-00325.png,2160,3840,sleeper,2178.103876,1647.064319,1767.2924,1674.795084
-00325.png,2160,3840,sleeper,1756.596248,1663.306624,2149.976957,1633.59509
-00325.png,2160,3840,sleeper,2131.357729,1624.087399,1755.407787,1651.025856
-00325.png,2160,3840,sleeper,1751.446249,1640.329704,2108.776964,1612.995093
-00325.png,2160,3840,sleeper,2093.326966,1604.27971,1749.46548,1627.652783
-00325.png,2160,3840,sleeper,1751.842402,1617.352785,2079.461583,1597.545095
-00325.png,2160,3840,sleeper,2071.073491,1589.276932,1754.150462,1606.707699
-00325.png,2160,3840,sleeper,1751.77354,1596.011547,2044.135034,1581.750011
-00325.png,2160,3840,sleeper,2037.004266,1574.619242,1754.546616,1590.861548
-00325.png,2160,3840,varioussignals,1790.412593,1380.798506,1799.337146,1388.424942
-00326.png,2160,3840,varioussignals,1792.661977,1382.298836,1799.761977,1388.598836
-00326.png,2160,3840,sleeper,2746.230987,1904.031463,1829.460327,2033.834547
-00326.png,2160,3840,sleeper,1809.087646,1968.350928,2635.461808,1851.469945
-00326.png,2160,3840,sleeper,2557.97577,1819.432448,1793.103822,1912.145611
-00326.png,2160,3840,sleeper,1800.554403,1863.716837,2483.025839,1786.291917
-00326.png,2160,3840,sleeper,2415.076544,1759.469827,1785.514126,1825.232842
-00326.png,2160,3840,sleeper,1778.957615,1791.854241,2366.495499,1735.313647
-00326.png,2160,3840,sleeper,2305.93718,1709.087604,1778.415585,1754.513793
-00326.png,2160,3840,sleeper,1770.309353,1736.393981,2269.826079,1690.879875
-00326.png,2160,3840,sleeper,2237.019682,1674.476676,1773.949707,1709.497385
-00326.png,2160,3840,sleeper,1761.742676,1696.908885,2200.553561,1658.206099
-00326.png,2160,3840,sleeper,2175.376559,1648.287886,1758.82473,1680.525654
-00326.png,2160,3840,sleeper,1757.604027,1662.520283,2150.66185,1633.974903
-00326.png,2160,3840,sleeper,2131.374741,1624.209278,1754.527664,1649.180668
-00326.png,2160,3840,sleeper,1754.039383,1637.706058,2110.529557,1612.670506
-00326.png,2160,3840,sleeper,2091.779557,1601.420506,1752.695694,1626.310032
-00326.png,2160,3840,sleeper,1756.195694,1616.060032,2066.227677,1589.900364
-00326.png,2160,3840,sleeper,2047.211411,1582.316746,1758.627732,1605.483707
-00326.png,2160,3840,sleeper,1753.471482,1598.296207,2027.782028,1574.743961
-00326.png,2160,3840,sleeper,2016.658982,1566.726383,1753.422898,1591.16608
-00326.png,2160,3840,sleeper,1747.954148,1583.35358,2002.706307,1557.690014
-00326.png,2160,3840,sleeper,1990.030295,1553.495263,1747.928245,1576.444482
-00327.png,2160,3840,sleeper,2756.146807,1901.161208,1817.109521,2043.645035
-00327.png,2160,3840,sleeper,1827.632356,1966.890239,2639.747618,1856.709968
-00327.png,2160,3840,sleeper,2546.899074,1815.237618,1800.396784,1906.229191
-00327.png,2160,3840,sleeper,1791.73092,1864.137851,2483.762064,1788.621036
-00327.png,2160,3840,sleeper,2407.626259,1757.052531,1791.73092,1818.95156
-00327.png,2160,3840,sleeper,1776.256162,1790.478007,2359.345016,1726.722007
-00327.png,2160,3840,sleeper,2312.301754,1708.771288,1776.256162,1758.909502
-00327.png,2160,3840,sleeper,1761.400395,1736.006861,2267.734453,1686.487638
-00327.png,2160,3840,sleeper,2237.403929,1673.488842,1764.495347,1710.628259
-00327.png,2160,3840,sleeper,1758.924434,1690.82057,2208.930375,1660.490046
-00327.png,2160,3840,sleeper,2183.551773,1644.396298,1758.924434,1677.821774
-00327.png,2160,3840,sleeper,1757.686454,1666.679949,2142.698414,1632.016492
-00327.png,2160,3840,sleeper,2127.842647,1622.731638,1757.047656,1651.081393
-00327.png,2160,3840,sleeper,1759.899963,1636.819857,2106.613756,1613.684476
-00327.png,2160,3840,sleeper,2092.35222,1605.444477,1764.653808,1624.142936
-00327.png,2160,3840,sleeper,1755.46304,1616.536783,2071.752223,1597.204478
-00327.png,2160,3840,sleeper,2060.019572,1587.538016,1750.06885,1606.553398
-00327.png,2160,3840,sleeper,1754.188849,1597.996476,2045.441112,1581.833402
-00327.png,2160,3840,sleeper,2032.438958,1578.294236,1749.845032,1590.01405
-00327.png,2160,3840,sleeper,1747.05611,1582.914974,2024.145083,1572.068758
-00327.png,2160,3840,sleeper,2013.43562,1564.604587,1746.284719,1576.96205
-00328.png,2160,3840,sleeper,2750.910121,1901.307697,1833.390001,2044.14696
-00328.png,2160,3840,sleeper,1825.652623,1974.510552,2641.651081,1855.497579
-00328.png,2160,3840,sleeper,2543.850615,1816.501191,1814.225482,1901.1868
-00328.png,2160,3840,sleeper,1791.013346,1860.952431,2469.105119,1777.134859
-00328.png,2160,3840,sleeper,2412.159251,1751.872628,1788.444928,1810.274724
-00328.png,2160,3840,sleeper,1783.028763,1788.610064,2355.103941,1730.16384
-00328.png,2160,3840,sleeper,2307.441689,1708.49918,1775.823329,1757.51366
-00328.png,2160,3840,sleeper,1771.180902,1731.980311,2272.686835,1687.154775
-00328.png,2160,3840,sleeper,2239.508955,1674.279777,1765.996858,1709.91234
-00328.png,2160,3840,sleeper,1767.482435,1687.133497,2205.813832,1658.166299
-00328.png,2160,3840,sleeper,2179.667682,1645.885532,1760.476238,1676.039644
-00328.png,2160,3840,sleeper,1765.626238,1658.608877,2148.857054,1631.148301
-00328.png,2160,3840,sleeper,2135.229363,1622.908303,1770.500477,1643.916833
-00328.png,2160,3840,sleeper,1764.954324,1633.616835,2108.79105,1612.561261
-00328.png,2160,3840,sleeper,2090.726437,1603.05357,1760.393603,1623.757557
-00328.png,2160,3840,sleeper,1758.808988,1612.982174,2073.74382,1594.038595
-00328.png,2160,3840,sleeper,2060.96786,1588.824221,1758.725734,1605.204252
-00328.png,2160,3840,sleeper,1757.933426,1595.696561,2038.031175,1579.270106
-00328.png,2160,3840,sleeper,2028.523484,1574.120107,1753.524915,1588.687177
-00328.png,2160,3840,sleeper,1756.313838,1580.06687,2012.287616,1566.54317
-00328.png,2160,3840,sleeper,2004.427925,1561.218864,1755.46805,1575.383342
-00328.png,2160,3840,sleeper,1991.270074,1554.00213,1749.819887,1569.833545
-00328.png,2160,3840,sleeper,1973.102117,1547.234116,1744.563969,1564.411741
-00328.png,2160,3840,sleeper,1743.955477,1559.138141,1962.324622,1542.753702
-00328.png,2160,3840,varioussignals,1795.608103,1380.609809,1801.508103,1386.809809
-00329.png,2160,3840,varioussignals,1795.855209,1380.491359,1804.255209,1386.991359
-00329.png,2160,3840,sleeper,2722.670667,1895.067399,1842.419494,2040.481777
-00329.png,2160,3840,sleeper,1819.322694,1968.956203,2638.88656,1854.96232
-00329.png,2160,3840,sleeper,2550.224651,1816.964359,1807.401765,1901.15592
-00329.png,2160,3840,sleeper,1790.26543,1864.648075,2469.758381,1784.926863
-00329.png,2160,3840,sleeper,2401.958097,1750.654192,1791.010488,1814.729185
-00329.png,2160,3840,sleeper,1777.599443,1787.162037,2352.784265,1726.067276
-00329.png,2160,3840,sleeper,2309.570898,1708.185883,1781.324733,1755.869598
-00329.png,2160,3840,sleeper,1772.384037,1734.262915,2264.867414,1688.069315
-00329.png,2160,3840,sleeper,2234.656204,1673.460216,1761.299957,1715.456219
-00329.png,2160,3840,sleeper,1772.394289,1689.899177,2200.897564,1658.231945
-00329.png,2160,3840,sleeper,2178.00938,1647.741528,1776.422155,1672.680018
-00329.png,2160,3840,sleeper,1772.13062,1658.85174,2150.131356,1633.172569
-00329.png,2160,3840,sleeper,2125.717294,1623.254356,1764.848423,1646.014017
-00329.png,2160,3840,sleeper,1762.464237,1633.139414,2112.825927,1612.478954
-00329.png,2160,3840,sleeper,2097.090301,1602.942211,1756.174084,1624.49376
-00329.png,2160,3840,sleeper,1756.174084,1614.194078,2073.556897,1595.120591
-00329.png,2160,3840,sleeper,2052.957531,1587.109727,1753.122326,1606.564683
-00329.png,2160,3840,sleeper,1751.977917,1597.02794,2039.987561,1581.387681
-00329.png,2160,3840,sleeper,2035.028454,1574.139756,1752.740857,1590.542955
-00329.png,2160,3840,sleeper,1751.596447,1584.057969,2014.429089,1567.273301
-00329.png,2160,3840,sleeper,2003.366467,1562.314195,1746.255871,1576.810044
-00329.png,2160,3840,sleeper,1992.127895,1554.587095,1747.872829,1570.769041
-00330.png,2160,3840,sleeper,2754.197055,1898.582875,1833.324323,2029.868962
-00330.png,2160,3840,sleeper,1810.35398,1967.002761,2625.196667,1846.10622
-00330.png,2160,3840,sleeper,2550.240812,1812.255188,1807.936049,1899.300698
-00330.png,2160,3840,sleeper,1782.547776,1854.568978,2472.867025,1779.613122
-00330.png,2160,3840,sleeper,2422.090478,1759.06071,1788.592603,1819.508981
-00330.png,2160,3840,sleeper,1783.756741,1784.448984,2347.134623,1725.209679
-00330.png,2160,3840,sleeper,2312.360909,1708.170037,1768.995757,1762.192414
-00330.png,2160,3840,sleeper,1777.909217,1731.490496,2268.644719,1689.894348
-00330.png,2160,3840,sleeper,2239.428378,1673.553005,1788.308254,1707.226076
-00330.png,2160,3840,sleeper,1769.490949,1694.846271,2205.755306,1657.706853
-00330.png,2160,3840,sleeper,2177.529349,1644.336663,1761.567873,1676.524158
-00330.png,2160,3840,sleeper,1764.043835,1659.19243,2150.788968,1632.353011
-00330.png,2160,3840,sleeper,2127.019741,1621.260705,1756.219797,1648.595316
-00330.png,2160,3840,sleeper,1753.842875,1638.295318,2109.985128,1613.337629
-00330.png,2160,3840,sleeper,2086.612055,1601.056862,1750.673644,1625.618397
-00330.png,2160,3840,sleeper,1749.485183,1616.506859,2073.935134,1595.114555
-00330.png,2160,3840,sleeper,2058.056485,1586.173704,1749.373455,1608.041393
-00330.png,2160,3840,sleeper,1750.007301,1598.21678,2040.942642,1581.419859
-00330.png,2160,3840,sleeper,2026.364182,1571.278322,1748.422686,1591.878319
-00330.png,2160,3840,sleeper,1743.034995,1581.736782,2016.856491,1567.475246
-00330.png,2160,3840,sleeper,2006.081108,1562.404477,1743.668841,1576.032168
-00330.png,2160,3840,sleeper,1743.668841,1568.742938,1992.453418,1557.016786
-00330.png,2160,3840,sleeper,1983.896496,1552.896786,1742.084226,1561.770631
-00330.png,2160,3840,sleeper,1741.450379,1557.016786,1971.853421,1547.192172
-00330.png,2160,3840,sleeper,1964.881115,1542.75525,1742.401149,1550.361402
-00330.png,2160,3840,sleeper,1956.00727,1538.318327,1740.182687,1545.607557
-00330.png,2160,3840,varioussignals,1797.289625,1379.190273,1805.489625,1387.390273
-00331.png,2160,3840,sleepers,1821.269733,2043.664843,2736.214757,1895.687476
-00331.png,2160,3840,sleepers,1806.658854,1963.808132,2629.330608,1850.662509
-00331.png,2160,3840,sleepers,1797.755608,1903.736749,2532.284305,1812.858296
-00331.png,2160,3840,sleepers,1800.131117,1855.520495,2408.999307,1755.25521
-00331.png,2160,3840,sleepers,1787.824619,1819.123862,2353.32703,1729.374293
-00331.png,2160,3840,sleepers,1779.671588,1783.350247,2310.865534,1707.501653
-00331.png,2160,3840,sleepers,1788.884949,1751.747388,2270.123655,1690.052972
-00331.png,2160,3840,sleepers,1783.131097,1729.890726,2230.193051,1674.389195
-00331.png,2160,3840,sleepers,1773.623008,1712.631527,2200.302783,1657.852842
-00331.png,2160,3840,sleepers,1776.413676,1689.185339,2149.022458,1633.351622
-00331.png,2160,3840,sleepers,1765.565649,1675.045422,2124.29756,1621.487906
-00331.png,2160,3840,sleepers,1764.443345,1659.332477,2107.443555,1612.482132
-00331.png,2160,3840,sleepers,1761.308827,1647.576715,2086.027756,1604.040395
-00331.png,2160,3840,sleepers,2068.523615,1595.505635,1759.051179,1634.428804
-00331.png,2160,3840,sleepers,2049.830847,1586.189063,1759.040429,1624.606542
-00331.png,2160,3840,sleepers,2036.679335,1578.572362,1755.873734,1614.509659
-00331.png,2160,3840,sleepers,2024.781363,1573.437219,1746.583793,1606.739491
-00331.png,2160,3840,sleepers,2012.51042,1567.843053,1744.285784,1600.431455
-00331.png,2160,3840,sleepers,2002.6761,1562.51518,1746.647257,1590.36697
-00332.png,2160,3840,sleepers,2736.663142,1897.575022,1821.718119,2036.847838
-00332.png,2160,3840,sleepers,1835.320474,1957.761511,2620.119081,1850.125603
-00332.png,2160,3840,sleepers,1802.119668,1907.575178,2546.24979,1815.768192
-00332.png,2160,3840,sleepers,1798.639705,1851.109955,2471.158302,1782.510648
-00332.png,2160,3840,sleepers,1805.229971,1813.833617,2419.671047,1757.318737
-00332.png,2160,3840,sleepers,1793.92126,1783.245207,2356.221123,1729.701572
-00332.png,2160,3840,sleepers,1781.296735,1755.018118,2312.367984,1709.039814
-00332.png,2160,3840,sleepers,1788.512396,1727.299146,2265.456115,1688.729815
-00332.png,2160,3840,sleepers,2233.797559,1670.867108,1767.834688,1710.611245
-00332.png,2160,3840,sleepers,1764.240192,1693.504481,2204.559654,1657.48972
-00332.png,2160,3840,sleepers,2177.355728,1644.867376,1760.911989,1674.339279
-00332.png,2160,3840,sleepers,1770.09008,1658.569189,2152.93928,1632.184518
-00332.png,2160,3840,sleepers,2130.551747,1622.124651,1764.77301,1645.244978
-00332.png,2160,3840,sleepers,1763.239895,1632.512595,2104.133844,1614.071086
-00332.png,2160,3840,sleepers,2086.197906,1603.499211,1761.834267,1622.534832
-00332.png,2160,3840,sleepers,1753.724495,1614.070232,2069.49439,1594.952721
-00332.png,2160,3840,sleepers,2053.24439,1588.233971,1753.75165,1606.212875
-00332.png,2160,3840,sleepers,2037.932463,1580.822784,1753.066369,1598.459029
-00332.png,2160,3840,sleepers,2023.448401,1574.605078,1752.761924,1590.958998
-00332.png,2160,3840,sleepers,2012.079027,1567.965346,1741.798265,1584.154311
-00333.png,2160,3840,sleepers,1831.0107,2040.164774,2732.415311,1895.088925
-00333.png,2160,3840,sleepers,1816.503115,1958.922298,2626.993527,1849.631825
-00333.png,2160,3840,sleepers,1818.615419,1896.682825,2545.401515,1814.585465
-00333.png,2160,3840,sleepers,1794.459227,1854.43519,2469.06092,1782.728859
-00333.png,2160,3840,sleepers,1792.127722,1818.625654,2400.571074,1754.58696
-00333.png,2160,3840,sleepers,1793.940565,1779.207608,2348.89547,1728.336986
-00333.png,2160,3840,sleepers,1784.844243,1754.156135,2305.032581,1707.856667
-00333.png,2160,3840,sleepers,1776.337421,1731.92448,2265.060238,1689.189274
-00333.png,2160,3840,sleepers,1779.539729,1709.277927,2226.965243,1672.368166
-00333.png,2160,3840,sleepers,1773.546576,1690.962403,2198.507063,1657.542587
-00333.png,2160,3840,sleepers,1772.672275,1672.689655,2174.28692,1644.299263
-00333.png,2160,3840,sleepers,1765.308584,1657.985757,2144.812107,1634.835743
-00333.png,2160,3840,sleepers,2118.101995,1622.039543,1756.105176,1645.042383
-00333.png,2160,3840,sleepers,2105.015815,1613.14132,1756.427472,1635.381888
-00333.png,2160,3840,sleepers,2079.569095,1603.190979,1756.90585,1622.19665
-00333.png,2160,3840,sleepers,2065.978939,1594.548187,1758.53847,1612.056761
-00334.png,2160,3840,sleepers,2732.321429,1895.798945,1844.696606,2026.669451
-00334.png,2160,3840,sleepers,2637.004178,1854.899645,1815.294568,1956.259306
-00334.png,2160,3840,sleepers,2542.882443,1815.858374,1810.010996,1897.918231
-00334.png,2160,3840,sleepers,2462.513711,1779.344149,1819.813191,1848.49552
-00334.png,2160,3840,sleepers,2400.221012,1753.296175,1790.475973,1814.058589
-00334.png,2160,3840,sleepers,1783.17065,1783.0292,2348.205167,1727.439973
-00334.png,2160,3840,sleepers,1777.963398,1753.740773,2300.352227,1705.262373
-00334.png,2160,3840,sleepers,1780.196116,1730.182922,2264.41396,1688.140173
-00334.png,2160,3840,sleepers,1776.18413,1709.728465,2228.334192,1672.418766
-00334.png,2160,3840,sleepers,2195.978331,1655.854586,1772.09378,1688.948283
-00334.png,2160,3840,sleepers,2167.431836,1643.433927,1764.926331,1673.234113
-00334.png,2160,3840,sleepers,2143.450865,1631.637375,1762.371799,1659.071092
-00335.png,2160,3840,sleepers,2728.930167,1898.096826,1842.126836,2026.769312
-00335.png,2160,3840,sleepers,2615.890382,1851.108073,1831.322123,1952.333296
-00335.png,2160,3840,sleepers,2535.141629,1812.869522,1802.631904,1897.272234
-00335.png,2160,3840,sleepers,2462.690885,1779.775845,1796.019966,1852.182113
-00335.png,2160,3840,sleepers,2396.982164,1747.843562,1779.831919,1811.693861
-00335.png,2160,3840,sleepers,2346.960011,1728.009276,1791.529868,1779.124333
-00335.png,2160,3840,sleepers,2303.688237,1707.541975,1786.227829,1751.792043
-00335.png,2160,3840,sleepers,2261.192078,1686.04715,1775.402308,1727.286759
-00335.png,2160,3840,sleepers,2220.364716,1670.231948,1768.455999,1709.447459
-00335.png,2160,3840,sleepers,2196.378533,1656.489745,1770.961981,1688.941858
-00335.png,2160,3840,sleepers,2168.254709,1644.427172,1771.279214,1672.486001
-00335.png,2160,3840,sleepers,2141.969906,1631.424971,1775.774012,1656.178393
-00335.png,2160,3840,sleepers,2120.456279,1619.388086,1751.794328,1647.091615
-00335.png,2160,3840,sleepers,2099.884162,1611.534278,1753.994034,1635.988796
-00336.png,2160,3840,varioussignals,1805.506871,1377.396662,1814.206871,1384.296662
-00336.png,2160,3840,sleepers,2721.67079,1894.304488,1839.915412,2029.99547
-00336.png,2160,3840,sleepers,2616.000483,1847.483719,1812.934997,1957.635897
-00336.png,2160,3840,sleepers,2526.938105,1808.442677,1796.051865,1896.585374
-00336.png,2160,3840,sleepers,2456.343272,1775.853372,1801.825599,1851.476299
-00336.png,2160,3840,sleepers,2400.374045,1750.747244,1799.335336,1811.743657
-00336.png,2160,3840,sleepers,2346.035992,1725.975553,1785.847997,1779.54493
-00336.png,2160,3840,sleepers,2296.01488,1704.586725,1775.158202,1753.049771
-00336.png,2160,3840,sleepers,2261.806843,1688.541154,1774.693248,1727.521996
-00336.png,2160,3840,sleepers,2225.839612,1671.369652,1780.804512,1705.476026
-00336.png,2160,3840,sleepers,2191.679118,1656.45049,1775.006411,1687.523107
-00336.png,2160,3840,sleepers,2168.431399,1644.240598,1755.11966,1674.226957
-00336.png,2160,3840,sleepers,2142.109525,1632.407778,1755.082965,1660.521286
-00336.png,2160,3840,sleepers,2122.947395,1620.754677,1757.99998,1646.54966
-00336.png,2160,3840,sleepers,2101.282489,1612.701088,1759.510505,1634.678226
-00336.png,2160,3840,sleepers,2083.28284,1600.688701,1753.914725,1624.21537
-00336.png,2160,3840,sleepers,2063.556754,1592.716842,1759.029128,1613.539368
-00336.png,2160,3840,sleepers,2039.924452,1581.094072,1744.899266,1606.66888
-00337.png,2160,3840,sleepers,2715.400925,1890.721515,1819.498035,2027.148678
-00337.png,2160,3840,sleepers,2613.479912,1847.071622,1821.289857,1952.309198
-00337.png,2160,3840,sleepers,2533.165897,1812.073189,1824.163814,1892.797494
-00337.png,2160,3840,sleepers,1803.801509,1846.78027,2453.202793,1776.103464
